brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,zip_code_encoded,street_encoded
15244.0,0,379900.0,5.0,3.0,0.34,534268.0,Lima,Ohio,45805.0,2908.0,2010-08-02,165400.0,369900.0
44228.0,0,319900.0,4.0,3.0,0.2,1602914.0,Tipp City,Ohio,45371.0,2152.0,2019-07-11,309950.0,319900.0
32716.0,0,121900.0,6.0,2.0,0.14,1692315.0,Dayton,Ohio,45406.0,2716.0,1989-01-31,99000.0,121900.0
47854.0,0,159900.0,3.0,2.0,0.11,233499.0,Dayton,Ohio,45420.0,1669.0,2020-05-11,139950.0,159900.0
79038.0,0,125000.0,3.0,1.0,0.14,1175253.0,Dayton,Ohio,45405.0,1176.0,1993-09-29,95000.0,125000.0
17011.0,0,88500.0,3.0,1.0,0.19,54814.0,Lima,Ohio,45801.0,1008.0,1992-12-22,129900.0,88500.0
22313.0,0,172000.0,2.0,2.0,0.05,447392.0,Vandalia,Ohio,45377.0,1645.0,2016-09-02,196000.0,172000.0
16203.0,0,250000.0,5.0,3.0,0.29,1444218.0,Beavercreek,Ohio,45431.0,2848.0,1985-07-10,225000.0,250000.0
81112.0,0,143900.0,3.0,2.0,0.15,1364301.0,Troy,Ohio,45373.0,1226.0,2021-08-19,209000.0,143900.0
15244.0,0,56900.0,3.0,1.0,0.14,1797218.0,Lima,Ohio,45804.0,975.0,,80000.0,56900.0
47854.0,0,109900.0,5.0,3.0,0.15,987449.0,Dayton,Ohio,45431.0,1432.0,2008-03-21,225000.0,109900.0
52743.0,0,89900.0,3.0,1.0,0.17,1099377.0,Harrison Township,Ohio,45416.0,925.0,,79900.0,89900.0
7911.0,0,169900.0,3.0,3.0,0.41,579447.0,Lima,Ohio,45805.0,1901.0,2009-07-30,165400.0,169900.0
44228.0,0,274000.0,3.0,2.0,0.29,513927.0,Troy,Ohio,45373.0,1727.0,1999-11-05,209000.0,274000.0
79427.0,0,49000.0,3.0,2.0,0.17,1025989.0,Dayton,Ohio,45410.0,1628.0,,115000.0,49000.0
47006.0,0,94900.0,4.0,2.0,0.1,221976.0,Dayton,Ohio,45417.0,1632.0,1995-02-01,69000.0,94900.0
17011.0,0,154900.0,4.0,2.0,0.2,390231.0,Lima,Ohio,45801.0,1440.0,2016-01-22,129900.0,154900.0
22304.0,0,120000.0,2.0,1.0,0.46,1277705.0,Dayton,Ohio,45415.0,1157.0,2019-07-29,169900.0,120000.0
79435.0,0,229900.0,4.0,3.0,0.27,1402106.0,Fairborn,Ohio,45324.0,1892.0,1981-07-23,193500.0,229900.0
32716.0,0,128900.0,6.0,2.0,0.14,1832231.0,Dayton,Ohio,45406.0,2736.0,,99000.0,128900.0
44441.0,0,345000.0,3.0,3.0,0.13,1597690.0,Huber Heights,Ohio,45424.0,2328.0,2020-03-11,205000.0,345000.0
38107.0,0,56500.0,5.0,2.0,0.05,796579.0,Sidney,Ohio,45365.0,2646.0,,149900.0,56500.0
90008.0,0,136900.0,3.0,2.0,0.18,495878.0,Lima,Ohio,45805.0,1040.0,2018-05-22,165400.0,136900.0
38717.0,0,184900.0,3.0,2.0,0.53,1525862.0,Huber Heights,Ohio,45424.0,1848.0,2004-04-29,205000.0,184900.0
38107.0,0,68500.0,4.0,3.0,0.09,1359627.0,Sidney,Ohio,45365.0,2294.0,,149900.0,68500.0
79427.0,0,279900.0,4.0,3.0,0.39,1238498.0,Fairborn,Ohio,45324.0,1949.0,,193500.0,279900.0
52038.0,0,159900.0,4.0,2.0,0.22,849502.0,Kettering,Ohio,45429.0,1640.0,1984-11-09,239900.0,159900.0
22304.0,0,154900.0,3.0,2.0,0.35,887497.0,Kettering,Ohio,45420.0,1008.0,1995-01-31,139950.0,154900.0
84887.0,0,160000.0,3.0,2.0,0.21,148087.0,Dayton,Ohio,45420.0,1520.0,2008-12-12,139950.0,160000.0
41122.0,0,759900.0,6.0,5.0,0.8,308826.0,Oakwood,Ohio,45873.0,5349.0,,184500.0,759900.0
90008.0,0,124900.0,3.0,1.0,0.2,1771592.0,Lima,Ohio,45801.0,1040.0,2020-10-09,129900.0,124900.0
47854.0,0,393000.0,3.0,3.0,0.1,35055.0,Dayton,Ohio,45403.0,2902.0,2008-08-29,85000.0,393000.0
41121.0,0,759900.0,6.0,5.0,0.8,308826.0,Oakwood,Ohio,45419.0,5349.0,2017-06-01,239900.0,759900.0
52628.0,0,144900.0,3.0,1.0,0.15,1290966.0,Dayton,Ohio,45432.0,1008.0,2016-07-18,164900.0,144900.0
66508.0,0,875000.0,6.0,4.0,3.96,1529626.0,Tipp City,Ohio,45371.0,2800.0,2020-06-10,309950.0,875000.0
52518.0,0,215000.0,8.0,4.0,0.16,969600.0,Dayton,Ohio,45406.0,6120.0,2020-08-26,99000.0,215000.0
33714.0,0,200000.0,4.0,4.0,0.17,119809.0,Dayton,Ohio,45406.0,4032.0,2017-10-17,99000.0,200000.0
66574.0,0,875000.0,6.0,3.0,3.96,1529626.0,Tipp City,Ohio,45371.0,2800.0,,309950.0,875000.0
26468.0,0,389000.0,3.0,3.0,0.35,851985.0,Lima,Ohio,45801.0,2021.0,,129900.0,389000.0
3367.0,0,184900.0,4.0,2.0,0.22,988631.0,Kettering,Ohio,45429.0,1157.0,,239900.0,184900.0
9886.0,0,349900.0,6.0,6.0,0.18,784316.0,Beavercreek,Ohio,45431.0,1028.0,2018-12-20,225000.0,349900.0
22310.0,0,269900.0,4.0,2.0,0.17,1140033.0,Christiansburg,Ohio,45389.0,2605.0,2019-03-21,114950.0,269900.0
76794.0,0,18251.0,2.0,1.0,0.11,292659.0,Dayton,Ohio,45410.0,1037.0,1999-08-30,115000.0,18251.0
76629.0,0,130000.0,3.0,1.0,0.17,85310.0,Dayton,Ohio,45405.0,1568.0,,95000.0,130000.0
76794.0,0,21198.0,4.0,2.0,0.11,1140748.0,Dayton,Ohio,45410.0,1433.0,2017-10-18,115000.0,21198.0
76794.0,0,21194.0,2.0,1.0,0.14,750403.0,West Carrollton,Ohio,45449.0,923.0,2009-09-18,149900.0,21194.0
41121.0,0,159900.0,3.0,2.0,0.28,1673275.0,Trotwood,Ohio,45426.0,1705.0,,153450.0,159900.0
47854.0,0,77000.0,3.0,1.0,0.11,707875.0,Dayton,Ohio,45406.0,1082.0,,99000.0,77000.0
81573.0,0,211500.0,3.0,3.0,0.17,1527668.0,Huber Heights,Ohio,45424.0,2340.0,1999-08-03,205000.0,211500.0
47854.0,0,260000.0,8.0,4.0,0.26,21695.0,Dayton,Ohio,45405.0,4929.0,2018-08-03,95000.0,260000.0
43282.0,0,160000.0,4.0,3.0,0.3,1263519.0,Dayton,Ohio,45424.0,2042.0,1994-03-14,205000.0,160000.0
7911.0,0,209000.0,3.0,2.0,0.22,755051.0,Lima,Ohio,45807.0,1632.0,2012-03-27,269450.0,209000.0
52518.0,0,500000.0,4.0,4.0,0.7,724499.0,Vandalia,Ohio,45414.0,3452.0,2017-05-04,129900.0,500000.0
38548.0,0,140000.0,3.0,1.0,0.06,1602326.0,Piqua,Ohio,45356.0,1365.0,2020-10-07,119900.0,140000.0
91448.0,0,310000.0,4.0,3.0,0.29,1537264.0,Tipp City,Ohio,45371.0,2362.0,1998-01-13,309950.0,310000.0
81891.0,0,210000.0,5.0,4.0,0.31,1537437.0,Huber Heights,Ohio,45424.0,2080.0,,205000.0,210000.0
27825.0,0,236500.0,3.0,3.0,0.12,1076518.0,Beavercreek,Ohio,45431.0,1634.0,2021-07-30,225000.0,236500.0
33714.0,0,350000.0,4.0,3.0,0.2,1333709.0,Huber Heights,Ohio,45424.0,2606.0,2005-05-13,205000.0,350000.0
14188.0,0,84900.0,2.0,1.0,0.12,1268797.0,Piqua,Ohio,45356.0,986.0,1988-09-13,119900.0,84900.0
37241.0,0,285000.0,3.0,2.0,0.51,541912.0,Troy,Ohio,45373.0,2220.0,1996-08-29,209000.0,285000.0
81891.0,0,130000.0,3.0,2.0,0.02,968603.0,Beavercreek,Ohio,45431.0,1367.0,2012-04-18,225000.0,130000.0
15244.0,0,199900.0,3.0,1.0,0.67,725678.0,Lima,Ohio,45801.0,1240.0,2017-07-17,129900.0,199900.0
37791.0,0,165000.0,3.0,2.0,0.17,895972.0,Dayton,Ohio,45420.0,1464.0,2015-03-04,139950.0,165000.0
52628.0,0,170000.0,3.0,1.0,0.24,881531.0,Kettering,Ohio,45420.0,1008.0,1998-09-29,139950.0,170000.0
41121.0,0,484900.0,4.0,4.0,0.29,403924.0,Vandalia,Ohio,45414.0,4880.0,2016-04-11,129900.0,484900.0
95614.0,0,174000.0,3.0,2.0,0.52,861579.0,Lima,Ohio,45805.0,1317.0,2011-12-02,165400.0,174000.0
22304.0,0,469000.0,4.0,3.0,0.15,1005411.0,Oakwood,Ohio,45419.0,2380.0,2010-11-19,239900.0,469000.0
38717.0,0,164500.0,3.0,1.0,0.15,135629.0,Dayton,Ohio,45420.0,1141.0,2009-10-23,139950.0,164500.0
23989.0,0,169900.0,3.0,2.0,0.2,1237268.0,Huber Heights,Ohio,45424.0,1248.0,2017-09-01,205000.0,169900.0
96453.0,0,200000.0,2.0,2.0,0.01,653185.0,Dayton,Ohio,45402.0,1821.0,2007-10-19,89999.0,200000.0
,0,75900.0,2.0,1.0,0.09,450071.0,Dayton,Ohio,45420.0,868.0,1991-09-06,139950.0,75900.0
44228.0,0,72050.0,3.0,2.0,0.12,833400.0,Dayton,Ohio,45406.0,1072.0,2010-09-07,99000.0,72050.0
81112.0,0,209975.0,4.0,2.0,1.15,1209124.0,Englewood,Ohio,45322.0,2008.0,1998-01-06,179900.0,209975.0
52628.0,0,57000.0,3.0,1.0,0.12,966344.0,Dayton,Ohio,45405.0,1342.0,2011-05-17,95000.0,57000.0
11463.0,0,160000.0,4.0,2.0,0.41,692611.0,Dayton,Ohio,45405.0,2340.0,1988-05-16,95000.0,160000.0
66547.0,0,137000.0,3.0,1.0,0.23,1690926.0,Fairborn,Ohio,45324.0,1377.0,2019-01-31,193500.0,137000.0
44228.0,0,64900.0,3.0,1.0,0.18,781125.0,Dayton,Ohio,45403.0,922.0,2004-07-07,85000.0,64900.0
14188.0,0,279900.0,3.0,3.0,0.29,1174187.0,Vandalia,Ohio,45377.0,2692.0,2003-08-04,196000.0,279900.0
11463.0,0,79900.0,2.0,1.0,0.12,1562040.0,Dayton,Ohio,45414.0,979.0,2005-06-07,129900.0,79900.0
33714.0,0,175000.0,4.0,3.0,0.23,1014940.0,Dayton,Ohio,45405.0,1956.0,2021-10-27,95000.0,175000.0
64061.0,0,249900.0,4.0,2.0,0.38,729599.0,Riverside,Ohio,45404.0,1600.0,2001-04-04,105000.0,249900.0
51289.0,0,75000.0,3.0,1.0,0.2,1241461.0,Dayton,Ohio,45417.0,962.0,,69000.0,75000.0
15244.0,0,190000.0,3.0,2.0,0.4,806969.0,Lima,Ohio,45805.0,1732.0,2017-09-14,165400.0,190000.0
10613.0,0,220000.0,3.0,1.0,1.1,1830471.0,New Carlisle,Ohio,45344.0,1300.0,2007-04-23,159950.0,220000.0
41180.0,0,260000.0,4.0,3.0,0.13,1066671.0,Beavercreek,Ohio,45431.0,1864.0,2018-05-14,225000.0,260000.0
22304.0,0,130000.0,2.0,2.0,0.02,1100383.0,Beavercreek,Ohio,45431.0,1277.0,2015-12-15,225000.0,130000.0
47854.0,0,480000.0,8.0,8.0,0.1,680653.0,Dayton,Ohio,45405.0,5056.0,2016-07-12,95000.0,480000.0
77531.0,0,310000.0,10.0,5.0,0.19,1696274.0,Dayton,Ohio,45406.0,6048.0,2020-07-14,99000.0,310000.0
90008.0,0,110000.0,3.0,2.0,0.12,1651591.0,Lima,Ohio,45801.0,1092.0,2020-12-17,129900.0,110000.0
81891.0,0,260000.0,4.0,3.0,0.27,1746544.0,Dayton,Ohio,45424.0,2226.0,2003-07-07,205000.0,260000.0
81112.0,0,114900.0,2.0,1.0,0.1,1481971.0,Dayton,Ohio,45420.0,888.0,2018-03-23,139950.0,114900.0
54006.0,0,299900.0,4.0,3.0,0.17,342612.0,Kettering,Ohio,45429.0,1602.0,2019-03-28,239900.0,299900.0
38107.0,0,147000.0,3.0,1.0,0.18,425281.0,Sidney,Ohio,45365.0,884.0,,149900.0,147000.0
9886.0,0,250000.0,3.0,2.0,0.21,961261.0,Kettering,Ohio,45429.0,1720.0,2010-06-28,239900.0,250000.0
44228.0,0,250000.0,2.0,2.0,0.03,1748295.0,Huber Heights,Ohio,45424.0,2131.0,2005-05-05,205000.0,250000.0
44228.0,0,179900.0,3.0,2.0,0.18,774114.0,Kettering,Ohio,45420.0,1092.0,2013-11-07,139950.0,179900.0
41121.0,0,200000.0,3.0,3.0,0.4,130656.0,Harrison Township,Ohio,45405.0,2827.0,2018-09-20,95000.0,200000.0
41190.0,0,115000.0,3.0,2.0,0.21,1254269.0,Dayton,Ohio,45416.0,1207.0,1998-05-26,79900.0,115000.0
67672.0,0,234900.0,3.0,2.0,1.66,1029054.0,Dayton,Ohio,45414.0,1817.0,2010-01-07,129900.0,234900.0
22310.0,0,269900.0,3.0,1.0,0.35,130479.0,New Carlisle,Ohio,45344.0,1512.0,2020-10-15,159950.0,269900.0
44228.0,0,89000.0,2.0,1.0,0.08,629905.0,Dayton,Ohio,45405.0,1344.0,2021-03-01,95000.0,89000.0
33714.0,0,95000.0,2.0,1.0,0.12,1324107.0,Lima,Ohio,45804.0,824.0,1994-04-28,80000.0,95000.0
94877.0,0,489000.0,4.0,3.0,1.62,1302664.0,Huber Heights,Ohio,45424.0,3248.0,1995-04-13,205000.0,489000.0
52628.0,0,269900.0,4.0,3.0,0.48,68152.0,Moraine,Ohio,45439.0,1928.0,1993-09-03,149950.0,269900.0
91448.0,0,359000.0,4.0,3.0,2.27,1171116.0,Tipp City,Ohio,45371.0,1918.0,1999-11-09,309950.0,359000.0
47854.0,0,139900.0,3.0,2.0,0.02,969098.0,Beavercreek,Ohio,45431.0,1367.0,2012-07-25,225000.0,139900.0
52743.0,0,319900.0,3.0,3.0,0.92,1797203.0,Tipp City,Ohio,45371.0,2302.0,1986-06-13,309950.0,319900.0
44228.0,0,155000.0,3.0,2.0,0.11,857681.0,Dayton,Ohio,45420.0,1232.0,2015-10-06,139950.0,155000.0
41180.0,0,199900.0,3.0,1.0,0.92,1808152.0,Bethel Township,Ohio,45344.0,1475.0,2019-09-26,159950.0,199900.0
44228.0,0,299900.0,4.0,3.0,0.5,1085686.0,Beavercreek,Ohio,45430.0,2050.0,2017-07-28,269200.0,299900.0
38717.0,0,144900.0,3.0,1.0,0.18,718463.0,Kettering,Ohio,45420.0,1008.0,2011-12-28,139950.0,144900.0
10613.0,0,249900.0,3.0,3.0,0.24,829117.0,Lima,Ohio,45801.0,1574.0,2019-10-25,129900.0,249900.0
44228.0,0,240000.0,3.0,3.0,0.09,453913.0,Dayton,Ohio,45403.0,2096.0,1986-05-29,85000.0,240000.0
107163.0,0,215000.0,4.0,4.0,0.15,857137.0,Dayton,Ohio,45406.0,3100.0,2018-11-14,99000.0,215000.0
70657.0,0,128900.0,3.0,1.0,0.17,723527.0,Dayton,Ohio,45420.0,1050.0,,139950.0,128900.0
44228.0,0,134900.0,2.0,1.0,0.17,905669.0,Kettering,Ohio,45420.0,864.0,2015-09-22,139950.0,134900.0
9886.0,0,205000.0,4.0,3.0,0.2,1496576.0,Huber Heights,Ohio,45424.0,2122.0,2016-09-09,205000.0,205000.0
52628.0,0,174900.0,3.0,3.0,0.18,967628.0,Moraine,Ohio,45439.0,1332.0,2014-05-06,149950.0,174900.0
41180.0,0,234900.0,2.0,2.0,0.06,857427.0,Beavercreek,Ohio,45431.0,1629.0,2015-09-08,225000.0,234900.0
54718.0,0,149900.0,3.0,2.0,0.2,1250315.0,Huber Heights,Ohio,45424.0,1404.0,2005-04-05,205000.0,149900.0
52743.0,0,39999.0,2.0,1.0,0.14,1027678.0,Dayton,Ohio,45417.0,960.0,2014-08-26,69000.0,39999.0
8004.0,0,67900.0,3.0,2.0,0.15,117484.0,Dayton,Ohio,45405.0,1591.0,2001-08-08,95000.0,446394.0
52743.0,0,262900.0,3.0,1.0,0.97,920650.0,Piqua,Ohio,45356.0,2132.0,2009-09-22,119900.0,262900.0
52743.0,0,49999.0,3.0,1.0,0.11,1784180.0,Dayton,Ohio,45417.0,864.0,2014-08-26,69000.0,49999.0
9886.0,0,65000.0,2.0,2.0,0.18,1346403.0,Dayton,Ohio,45405.0,1319.0,,95000.0,65000.0
51722.0,0,119900.0,3.0,1.0,0.14,1525321.0,Dayton,Ohio,45403.0,1246.0,2019-12-17,85000.0,114950.0
107163.0,0,215000.0,4.0,4.0,0.11,1081767.0,Dayton,Ohio,45405.0,5004.0,2018-08-23,95000.0,215000.0
34634.0,0,159000.0,3.0,1.0,0.18,507143.0,Lima,Ohio,45805.0,1736.0,2019-08-13,165400.0,159000.0
41122.0,0,169900.0,3.0,2.0,0.15,1007029.0,West Carrollton,Ohio,45449.0,1361.0,2011-04-07,149900.0,169900.0
91442.0,0,237000.0,3.0,3.0,0.39,804987.0,Beavercreek,Ohio,45434.0,1837.0,2018-11-02,325000.0,237000.0
44228.0,0,219777.0,3.0,1.0,0.4,171987.0,Medway,Ohio,45341.0,1170.0,2022-01-05,159900.0,219777.0
47854.0,0,305000.0,5.0,3.0,0.35,993869.0,Kettering,Ohio,45409.0,2403.0,2006-05-11,272450.0,305000.0
44228.0,0,238500.0,4.0,3.0,0.27,1031008.0,Fairborn,Ohio,45324.0,2167.0,2015-04-03,193500.0,238500.0
17011.0,0,754900.0,4.0,6.0,1.13,938254.0,Lima,Ohio,45806.0,4782.0,2016-08-09,234450.0,754900.0
17011.0,0,120000.0,3.0,1.0,0.36,502608.0,Lima,Ohio,45801.0,988.0,2020-11-13,129900.0,120000.0
37758.0,0,79900.0,4.0,1.0,0.14,970057.0,Piqua,Ohio,45356.0,1767.0,,119900.0,79900.0
33714.0,0,134900.0,2.0,1.0,0.12,690513.0,Troy,Ohio,45373.0,833.0,2021-04-28,209000.0,134900.0
52743.0,0,299900.0,3.0,2.0,0.34,719075.0,Troy,Ohio,45373.0,1874.0,1997-12-01,209000.0,299900.0
97351.0,0,510000.0,5.0,4.0,0.63,1258683.0,Beavercreek,Ohio,45430.0,4994.0,1992-04-07,269200.0,510000.0
22305.0,0,139900.0,3.0,1.0,0.22,1294252.0,Troy,Ohio,45373.0,999.0,2013-09-24,209000.0,139900.0
52628.0,0,235000.0,3.0,3.0,0.19,1177054.0,Kettering,Ohio,45429.0,1487.0,2017-07-17,239900.0,235000.0
47854.0,0,179900.0,3.0,2.0,0.17,522221.0,Dayton,Ohio,45410.0,1050.0,2018-12-20,115000.0,179900.0
22304.0,0,155000.0,2.0,2.0,0.03,1008043.0,Kettering,Ohio,45409.0,1368.0,2016-11-01,272450.0,155000.0
46050.0,0,315000.0,3.0,2.0,0.2,491484.0,Oakwood,Ohio,45419.0,2922.0,2019-10-10,239900.0,315000.0
54006.0,0,300000.0,2.0,3.0,0.32,1188650.0,Kettering,Ohio,45429.0,1705.0,1997-08-19,239900.0,300000.0
15244.0,0,619000.0,12.0,6.0,0.74,1058181.0,Lima,Ohio,45806.0,4800.0,2021-09-20,234450.0,619000.0
51289.0,0,79599.0,2.0,1.0,0.11,902778.0,Dayton,Ohio,45417.0,898.0,2013-02-25,69000.0,79599.0
52743.0,0,39999.0,3.0,1.0,0.13,1216891.0,Dayton,Ohio,45405.0,1492.0,2014-08-26,95000.0,39999.0
52743.0,0,99999.0,4.0,2.0,0.14,779309.0,Dayton,Ohio,45405.0,2832.0,2003-12-29,95000.0,99999.0
52743.0,0,69000.0,3.0,1.0,0.61,1120369.0,Harrison Township,Ohio,45416.0,1016.0,2013-02-15,79900.0,69000.0
51289.0,0,79599.0,3.0,1.0,0.11,1208838.0,Dayton,Ohio,45417.0,1075.0,1997-06-17,69000.0,79599.0
82766.0,0,15900.0,3.0,1.0,0.09,871173.0,Dayton,Ohio,45417.0,1064.0,1987-06-30,69000.0,15900.0
33714.0,0,30000.0,2.0,1.0,0.11,1704701.0,Dayton,Ohio,45402.0,947.0,2010-10-05,89999.0,30000.0
11771.0,0,299990.0,4.0,4.0,0.35,1275161.0,Dayton,Ohio,45424.0,1788.0,2018-06-19,205000.0,299990.0
51289.0,0,210000.0,4.0,6.0,0.16,490725.0,Dayton,Ohio,45402.0,6702.0,1987-01-30,89999.0,210000.0
10613.0,0,419900.0,4.0,3.0,0.43,1519000.0,Butler Township,Ohio,45414.0,2931.0,1988-01-04,129900.0,419900.0
52743.0,0,175000.0,3.0,2.0,0.45,125894.0,Piqua,Ohio,45356.0,1539.0,,119900.0,175000.0
54006.0,0,275000.0,3.0,3.0,0.12,1061091.0,Beavercreek,Ohio,45431.0,1936.0,2003-12-05,225000.0,275000.0
79665.0,0,205000.0,3.0,2.0,0.22,145525.0,Sidney,Ohio,45365.0,1415.0,1999-07-19,149900.0,205000.0
81112.0,0,72900.0,4.0,1.0,0.1,1227589.0,Harrison Township,Ohio,45414.0,1224.0,2008-06-02,129900.0,72900.0
17011.0,0,269000.0,2.0,3.0,0.34,572192.0,Lima,Ohio,45805.0,2690.0,1999-11-05,165400.0,269000.0
52518.0,0,85000.0,3.0,1.0,0.13,144130.0,Dayton,Ohio,45420.0,1165.0,2017-08-07,139950.0,85000.0
22304.0,0,280000.0,3.0,3.0,0.55,140374.0,Beavercreek,Ohio,45434.0,1928.0,2012-10-24,325000.0,280000.0
103352.0,0,49900.0,2.0,2.0,0.12,679306.0,Dayton,Ohio,45406.0,948.0,1997-12-26,99000.0,49900.0
10613.0,0,159900.0,3.0,2.0,0.17,242294.0,Dayton,Ohio,45405.0,1742.0,1997-09-05,95000.0,159900.0
52628.0,0,199900.0,4.0,2.0,0.34,1441928.0,Dayton,Ohio,45414.0,1593.0,2018-12-27,129900.0,199900.0
81112.0,0,339900.0,4.0,3.0,0.3,1481402.0,Huber Heights,Ohio,45424.0,2428.0,2019-09-10,205000.0,339900.0
52743.0,0,210000.0,3.0,2.0,0.27,1490926.0,Huber Heights,Ohio,45424.0,1269.0,2017-10-31,205000.0,210000.0
33714.0,0,230000.0,4.0,3.0,0.17,1250291.0,Dayton,Ohio,45424.0,1792.0,2005-06-20,205000.0,230000.0
93778.0,0,130000.0,2.0,1.0,0.11,275444.0,Dayton,Ohio,45410.0,858.0,2001-03-21,115000.0,130000.0
81891.0,0,159900.0,3.0,1.0,0.21,256612.0,New Carlisle,Ohio,45344.0,1514.0,2019-10-30,159950.0,159900.0
54253.0,0,139900.0,4.0,2.0,0.11,733877.0,Dayton,Ohio,45410.0,1724.0,1989-03-31,115000.0,139900.0
79038.0,0,175000.0,3.0,2.0,0.23,1241065.0,Dayton,Ohio,45432.0,1025.0,2021-12-07,164900.0,175000.0
107163.0,0,199000.0,6.0,4.0,0.12,871090.0,Dayton,Ohio,45403.0,3928.0,1991-07-17,85000.0,199000.0
51289.0,0,215000.0,1.0,2.0,0.16,1282801.0,Mad River Township,Ohio,45431.0,1873.0,,225000.0,215000.0
44228.0,0,114900.0,3.0,3.0,0.26,92949.0,Christiansburg,Ohio,45389.0,2925.0,,114950.0,95400.0
15244.0,0,55000.0,3.0,2.0,0.17,312391.0,Lima,Ohio,45804.0,1448.0,,80000.0,50500.0
,0,56000.0,3.0,1.0,0.12,341681.0,Dayton,Ohio,45417.0,1008.0,,69000.0,56000.0
47854.0,0,89900.0,4.0,1.0,0.14,766954.0,Dayton,Ohio,45406.0,1784.0,2019-03-22,99000.0,89900.0
13944.0,0,198000.0,4.0,2.0,0.44,492056.0,Sidney,Ohio,45365.0,2268.0,2003-06-16,149900.0,198000.0
22312.0,0,115000.0,3.0,2.0,0.09,1324232.0,Piqua,Ohio,45356.0,1712.0,,119900.0,115000.0
15244.0,0,139900.0,3.0,1.0,0.23,164508.0,Lima,Ohio,45801.0,1215.0,,129900.0,139900.0
,0,37275.0,2.0,1.0,0.09,147678.0,Dayton,Ohio,45410.0,1174.0,,115000.0,37275.0
79116.0,0,809900.0,5.0,5.0,1.02,582723.0,Beavercreek,Ohio,45434.0,5725.0,2006-06-08,325000.0,809900.0
52743.0,0,269900.0,3.0,3.0,1.58,155568.0,Vandalia,Ohio,45377.0,2321.0,2018-05-07,196000.0,269900.0
32106.0,0,78900.0,3.0,1.0,0.1,1463468.0,Sidney,Ohio,45365.0,1533.0,,149900.0,78900.0
93778.0,0,150000.0,3.0,3.0,0.54,1348224.0,Riverside,Ohio,45431.0,1890.0,2010-04-27,225000.0,150000.0
94878.0,0,399900.0,4.0,4.0,0.17,1179257.0,Tipp City,Ohio,45371.0,3850.0,,309950.0,399900.0
44228.0,0,129900.0,3.0,1.0,0.15,1683693.0,Sidney,Ohio,45365.0,1387.0,2021-12-29,149900.0,129900.0
38717.0,0,258000.0,3.0,4.0,0.29,768598.0,Fairborn,Ohio,45324.0,2672.0,2020-04-30,193500.0,258000.0
52518.0,0,140000.0,3.0,1.0,1.34,730998.0,Dayton,Ohio,45420.0,1306.0,2008-09-19,139950.0,140000.0
47605.0,0,179900.0,3.0,3.0,0.33,1560995.0,Englewood,Ohio,45322.0,2072.0,2019-09-05,179900.0,179900.0
63391.0,0,319900.0,4.0,3.0,0.29,567875.0,Piqua,Ohio,45356.0,2202.0,1995-11-01,119900.0,319900.0
16203.0,0,240000.0,3.0,3.0,0.2,1018991.0,Dayton,Ohio,45429.0,1766.0,2017-09-08,239900.0,240000.0
47006.0,0,104900.0,3.0,1.0,0.09,1699228.0,Dayton,Ohio,45403.0,1310.0,2000-01-07,85000.0,104900.0
47854.0,0,129900.0,3.0,1.0,0.13,475120.0,Dayton,Ohio,45432.0,1008.0,2017-05-04,164900.0,129900.0
52743.0,0,749900.0,6.0,5.0,0.69,1607995.0,Dayton,Ohio,45414.0,6846.0,2012-04-13,129900.0,749900.0
47854.0,0,179900.0,4.0,2.0,0.28,1461054.0,Huber Heights,Ohio,45424.0,1915.0,2014-08-28,205000.0,179900.0
44228.0,0,147900.0,3.0,1.0,0.18,1780870.0,New Carlisle,Ohio,45344.0,1009.0,2019-10-08,159950.0,147900.0
11463.0,0,164900.0,3.0,1.0,0.17,1294514.0,Dayton,Ohio,45432.0,1008.0,1985-08-22,164900.0,164900.0
52628.0,0,190000.0,3.0,2.0,0.18,366830.0,Fairborn,Ohio,45324.0,984.0,2020-05-01,193500.0,190000.0
21469.0,0,135000.0,2.0,1.0,0.17,908286.0,Kettering,Ohio,45420.0,768.0,1999-07-13,139950.0,135000.0
15244.0,0,104000.0,3.0,2.0,0.96,1570165.0,Lima,Ohio,45805.0,2768.0,1990-08-14,165400.0,104000.0
47854.0,0,164350.0,4.0,2.0,0.4,1097409.0,Harrison Township,Ohio,45405.0,3719.0,2010-11-19,95000.0,164350.0
41121.0,0,169900.0,3.0,2.0,1.91,1611736.0,Dayton,Ohio,45415.0,1368.0,1987-10-06,169900.0,169900.0
11770.0,0,79900.0,2.0,2.0,0.27,348314.0,Lima,Ohio,45804.0,1481.0,1995-04-14,80000.0,79900.0
3367.0,0,42500.0,3.0,1.0,0.04,37247.0,Dayton,Ohio,45402.0,1548.0,1996-07-22,89999.0,42500.0
47854.0,0,515000.0,5.0,4.0,0.28,1463050.0,Tipp City,Ohio,45371.0,3913.0,2017-06-22,309950.0,515000.0
54006.0,0,225000.0,3.0,3.0,0.29,1412080.0,Riverside,Ohio,45431.0,2101.0,2019-04-05,225000.0,225000.0
52743.0,0,275000.0,4.0,3.0,0.24,1294639.0,Huber Heights,Ohio,45424.0,2160.0,2017-04-18,205000.0,275000.0
54006.0,0,235000.0,3.0,3.0,0.31,1396720.0,Fairborn,Ohio,45324.0,1801.0,1983-06-13,193500.0,235000.0
